 1, 157, 0,
 2, 97, 0,
 3, 18, 0,
 4, 36, 0,
 5, 26, 0,
 6, 102, 0,
 7, 14, 0,
 8, 26, 0,
 9, 11, 0,
 10, 12, 0,
 11, 120, 0,
 12, 92, 0,
 13, 13, 0,
 14, 25, 0,
 15, 27, 0,
 16, 51, 0,
 17, 58, 0,
 18, 42, 0,
 19, 14, 0,
 20, 33, 0,
 21, 28, 0,
 22, 12, 0,
 23, 107, 0,
 24, 33, 0,
 25, 8, 0,
 26, 97, 0,
 27, 106, 0,
 28, 12, 0,
 29, 74, 0,
 30, 91, 0,
 31, 4, 0,
 32, 13, 0,
 33, 7, 0,
 34, 18, 0,
 35, 43, 0,
 36, 157, 0,
 37, 6, 0,
 38, 147, 0,
 39, 10, 0,
 40, 267, 0,
 41, 163, 0,
 42, 21, 0,
 43, 141, 0,
 44, 237, 0,
 45, 76, 0,
 46, 176, 0,
 47, 185, 0,
 48, 71, 0,
 49, 32, 0,
 50, 67, 0,
 51, 113, 0,
 52, 105, 0,
 53, 9, 0,
 54, 176, 0,
 55, 267, 0,
 56, 7, 0,
 57, 8, 0,
 58, 5, 0,
 59, 644, 0,
 60, 22, 0,
 61, 47, 0,
 62, 54, 0,
 63, 38, 0,
 64, 98, 0,
 65, 62, 0,
 66, 12, 0,
 67, 286, 0,
 68, 28, 0,
 69, 42, 0,
 70, 130, 0,
 71, 32, 0,
 72, 161, 0,
 73, 40, 0,
 74, 169, 0,
 75, 65, 0,
 76, 27, 0,
 77, 102, 0,
 78, 1, 0,
 79, 32, 0,
 80, 179, 0,
 81, 71, 0,
 82, 180, 0,
 83, 189, 0,
 84, 15, 0,
 85, 35, 0,
 86, 442, 0,
 87, 129, 0,
 88, 40, 0,
 89, 44, 0,
 90, 53, 0,
 91, 25, 0,
 92, 144, 0,
 93, 100, 0,
 94, 57, 0,
 95, 15, 0,
 96, 160, 0,
 97, 29, 0,
 98, 101, 0,
 99, 23, 0,
 100, 114, 0,
 101, 42, 0,
 102, 22, 0,
 103, 93, 0,
 104, 53, 0,
 105, 31, 0,
 106, 29, 0,
 107, 78, 0,
 108, 96, 0,
 109, 56, 0,
 110, 23, 0,
 111, 13, 0,
 112, 31, 0,
 113, 144, 0,
 114, 45, 0,
 115, 160, 0,
 116, 76, 0,
 117, 42, 0,
 118, 2, 0,
 119, 13, 0,
 120, 40, 0,
 121, 83, 0,
 122, 7, 0,
 123, 2, 0,
 124, 172, 0,
 125, 116, 0,
 126, 124, 0,
 127, 10, 0,
 128, 96, 0,
 129, 197, 0,
 130, 33, 0,
 131, 37, 0,
 132, 66, 0,
 133, 92, 0,
 134, 160, 0,
 135, 4, 0,
 136, 64, 0,
 137, 8, 0,
 138, 2, 0,
 139, 93, 0,
 140, 43, 0,
 141, 89, 0,
 142, 7, 0,
 143, 8, 0,
 144, 153, 0,
 145, 185, 0,
 146, 5, 0,
 147, 26, 0,
 148, 46, 0,
 149, 82, 0,
 150, 62, 0,
 151, 22, 0,
 152, 54, 0,
 153, 141, 0,
 154, 64, 0,
 155, 37, 0,
 156, 242, 0,
 157, 45, 0,
 158, 2, 0,
 159, 20, 0,
 160, 89, 0,
 161, 127, 0,
 162, 77, 0,
 163, 13, 0,
 164, 186, 0,
 165, 118, 0,
 166, 98, 0,
 167, 62, 0,
 168, 5, 0,
